learning rate,momentum,batch size,epoch,train error,test error
0.1,0,100,192,2.984261544608109,3.0253024075128523
0.1,0,100,193,3.068160936251865,3.1106634437105813
0.1,0,100,194,3.082161725302797,3.186540832742174
0.1,0,100,195,3.0022942597105384,3.0943442399943395
0.1,0,100,196,3.277766082250039,3.4224642683682642
0.1,0,100,197,2.9287154761037537,2.9826490401810952
0.1,0,100,198,3.2768232928020273,3.430097106595776
0.1,0,100,199,3.300536410870415,3.4317871133185265
0.1,0,100,200,2.956457494066283,3.0170388942893265
0.1,0,100,201,3.0143844089541916,3.0988761075408333
0.1,0,100,202,3.043359405294255,3.143071263190088
0.1,0,100,203,3.1188590755903873,3.230626428133653
0.1,0,100,204,2.859894287880968,2.910639209755969
0.1,0,100,205,3.079976665079391,3.1358842188893066
0.1,0,100,206,2.9765459245385086,3.0460456860812957
0.1,0,100,207,3.0328587524372854,3.1255591950045
0.1,0,100,208,3.731300227562361,3.929602910703568
0.1,0,100,209,2.864392566687249,2.928076890354568
0.1,0,100,210,2.924862421637712,2.9978778671005455
0.1,0,100,211,3.0259134145524573,3.12581141275448
0.1,0,100,212,2.946576835044303,3.0030203698939677
0.1,0,100,213,2.8691140386042013,2.9131965096202097
0.1,0,100,214,3.1091881267361483,3.172273081474327
0.1,0,100,215,2.7937398744461923,2.841449235001687
0.1,0,100,216,3.016981859823772,3.1103637562010915
0.1,0,100,217,2.944696626134574,3.0263267626250077
0.1,0,100,218,2.9538823306981192,3.0040042576453048
0.1,0,100,219,2.9042519443655612,2.9467159474753166
0.1,0,100,220,2.870684361009761,2.9127601877331415
0.1,0,100,221,2.9327832452040896,2.982512650156911
0.1,0,100,222,2.8491254472927188,2.91565737237725
0.1,0,100,223,2.8515504248153434,2.8933003052328305
0.1,0,100,224,2.975156075542526,3.0246055948703208
0.1,0,100,225,2.916347268370706,2.962935640651611
0.1,0,100,226,3.1814083862599825,3.2660219832517683
0.1,0,100,227,3.1384859689236544,3.2091444026606117
0.1,0,100,228,2.852430818902136,2.9009804337750404
0.1,0,100,229,2.8869017194744595,2.946024765408763
0.1,0,100,230,3.0311867985037924,3.079980294483488
0.1,0,100,231,2.8318127527680774,2.8860044495826918
0.1,0,100,232,3.053065643414348,3.109858150646484
0.1,0,100,233,2.880976828730436,2.9595677304677257
0.1,0,100,234,3.0429516129326477,3.1605728686249153
0.1,0,100,235,2.9993452119601165,3.1187206423635008
0.1,0,100,236,2.960614366381264,3.0704521508390994
0.1,0,100,237,2.9445578766381413,2.9922543304178593
0.1,0,100,238,2.974111320552235,3.0231250430938066
0.1,0,100,239,2.9904373245688083,3.088865778047139
0.1,0,100,240,2.9807528275986725,3.08270350712031
0.1,0,100,241,2.8713346123059504,2.9410241400271535
0.1,0,100,242,2.992172719766682,3.0475228257508626
0.1,0,100,243,2.9279749178521373,3.0332912918251793
0.1,0,100,244,3.1568159436894208,3.315389650247323
0.1,0,100,245,2.826151125648265,2.8848054123894147
0.1,0,100,246,2.971805677983659,3.0183938577381735
0.1,0,100,247,2.9262069372734087,2.984231364252564
0.1,0,100,248,2.789497583375733,2.8608064678862886
0.1,0,100,249,3.2388593704263386,3.414213040925827
0.1,0,100,250,2.8514475458688366,2.9265100581300794
0.1,0,100,251,3.0156505040448565,3.0966483012664385
0.1,0,100,252,2.8890808278903837,2.9439831798239195
0.1,0,100,253,2.924571273271712,3.0082335841239427
0.1,0,100,254,2.8666521227814705,2.96186781954912
0.1,0,100,255,2.9399056231236447,3.001774835847379
0.1,0,100,256,2.8699028769108135,2.929163226802668
0.1,0,100,257,2.803030327451806,2.8583892141468024
0.1,0,100,258,3.127725928613835,3.291966462910947
0.1,0,100,259,2.8109891613786364,2.9019691595113923
0.1,0,100,260,2.9927544461527087,3.059548418573613
0.1,0,100,261,2.8439720703854583,2.9165492059289617
0.1,0,100,262,2.818053004883615,2.887876212790303
0.1,0,100,263,2.857033293784484,2.9129984633499197
0.1,0,100,264,3.091859651757894,3.2357515992013535
0.1,0,100,265,3.025197157921757,3.1615872144060484
0.1,0,100,266,2.924932242017222,3.043247607608963
0.1,0,100,267,3.6604454946438096,3.9041195947222946
0.1,0,100,268,2.9182959554914656,3.022606686945941
0.1,0,100,269,3.122408471308536,3.2532097756680995
0.1,0,100,270,2.834970541500965,2.924251732515667
0.1,0,100,271,2.882327729689164,2.95160517356006
0.1,0,100,272,2.8173740399033442,2.8833904817288016
0.1,0,100,273,2.9563270411057774,3.0176410687342545
0.1,0,100,274,2.904161294538126,2.9828000253108726
0.1,0,100,275,2.8529416873625526,2.925076839148305
0.1,0,100,276,2.848889699153263,2.945101605963011
0.1,0,100,277,2.8988021818082665,3.0121531554419665
0.1,0,100,278,3.059912826634277,3.201173972030197
0.1,0,100,279,2.789602441513744,2.8669278497055366
0.1,0,100,280,2.955711331462256,3.026419172037432
0.1,0,100,281,2.8888789223422764,2.965163879874058
0.1,0,100,282,2.7703198432106695,2.844611472410262
0.1,0,100,283,2.8886738448822116,2.9589582375839636
0.1,0,100,284,2.851809323914748,2.9246224061240764
0.1,0,100,285,2.811901734342427,2.8777622422619986
0.1,0,100,286,2.861173337093614,2.921035039966681
0.1,0,100,287,2.8344507118422344,2.926645098161456
0.1,0,100,288,2.925053600433886,3.005653555448483
0.1,0,100,289,2.934171411270885,3.0064568198768473
0.1,0,100,290,2.7336230234687067,2.80316626432586
0.1,0,100,291,2.9302610132218816,2.9989441104488055
0.1,0,100,292,2.912786753953108,2.98075306536457
0.1,0,100,293,2.7504471468536975,2.8219303174098234
0.1,0,100,294,2.8696693095161008,2.949910054317207
0.1,0,100,295,2.7451582953451314,2.8257827252606007
0.1,0,100,296,2.8243004385055213,2.927355916688732
0.1,0,100,297,2.8762586961268215,2.9995077275984166
0.1,0,100,298,2.9574805080451183,3.10292361936388
0.1,0,100,299,2.9777118795249264,3.1216636057718925
