learning rate,momentum,batch size,epoch,train error,test error
0.01,0,100,206,3.4270737643672975,3.3378470119420203
0.01,0,100,207,3.490560879234261,3.4172310961432224
0.01,0,100,208,3.459050384425217,3.3774079957761045
0.01,0,100,209,3.3566139405479096,3.252154851410668
0.01,0,100,210,3.7776250161101395,3.7567761139966365
0.01,0,100,211,3.53573054694307,3.4734465692950605
0.01,0,100,212,3.455742054804625,3.3751174037873666
0.01,0,100,213,3.6358974292448356,3.586262177595887
0.01,0,100,214,3.379527247899317,3.2843418037302565
0.01,0,100,215,3.434342333706234,3.325525373031377
0.01,0,100,216,3.3358195032361544,3.2217196015412397
0.01,0,100,217,3.479435527722938,3.4091809273719935
0.01,0,100,218,3.3672928938119644,3.2751392928092433
0.01,0,100,219,3.5172620403629202,3.4540411065037313
0.01,0,100,220,3.398463507074289,3.3127227144840106
0.01,0,100,221,3.9310379485368765,3.9343671592676515
0.01,0,100,222,3.51041841181451,3.444805627846624
0.01,0,100,223,3.3834360631277507,3.2962826547121273
0.01,0,100,224,3.6959982880972535,3.6645458553343975
0.01,0,100,225,3.6560652415017847,3.6179097809012735
0.01,0,100,226,3.327577317402167,3.230327894022442
0.01,0,100,227,3.789778950875389,3.7776253258173154
0.01,0,100,228,3.328750373635973,3.230421132046532
0.01,0,100,229,3.6459988401440175,3.604708979074879
0.01,0,100,230,3.31053997382287,3.2125769465836673
0.01,0,100,231,3.650195743726589,3.6154847859425567
0.01,0,100,232,3.3207863920915655,3.2234529782391093
0.01,0,100,233,3.38128056805426,3.298751049179181
0.01,0,100,234,3.363450583047523,3.277501739609341
0.01,0,100,235,3.307155403995939,3.208172935316918
0.01,0,100,236,3.9252938429750674,3.9336779220496867
0.01,0,100,237,3.3869229042353846,3.307358651460386
0.01,0,100,238,3.301624628738151,3.192268559831435
0.01,0,100,239,3.306423118832395,3.1961444534094934
0.01,0,100,240,3.518674654896995,3.4339914485030576
0.01,0,100,241,3.2908848683564442,3.1797601800879454
0.01,0,100,242,3.2912565598450856,3.180171707091985
0.01,0,100,243,3.245125067281409,3.136627895173063
0.01,0,100,244,3.475341593003051,3.41257773321822
0.01,0,100,245,3.2850870191451156,3.187913135965021
0.01,0,100,246,3.2742962081062394,3.173258758716198
0.01,0,100,247,3.616966831272021,3.583440194603042
0.01,0,100,248,3.2990933048088924,3.2054221396883924
0.01,0,100,249,3.4010775245292013,3.333148884614856
0.01,0,100,250,3.4842065037363557,3.434531579782732
0.01,0,100,251,3.4019124090481356,3.3332995600110515
0.01,0,100,252,3.382413340492189,3.3076247165362496
0.01,0,100,253,3.2899075966638436,3.201156858271351
0.01,0,100,254,3.223599853366279,3.1194215711441684
0.01,0,100,255,3.243220667015768,3.1443081366406593
0.01,0,100,256,3.2313566562143223,3.129207011364352
0.01,0,100,257,3.4577254391878562,3.396488178903931
0.01,0,100,258,3.624161064802859,3.5946413235122097
0.01,0,100,259,3.225777071716808,3.1236988561518744
0.01,0,100,260,3.5865760723646947,3.5331478506318352
0.01,0,100,261,3.3412101878190397,3.2643437938693354
0.01,0,100,262,3.1991664459577125,3.091931969148127
0.01,0,100,263,3.323004319705295,3.243809768405087
0.01,0,100,264,3.212216640672006,3.1103180769213354
0.01,0,100,265,3.4149791018425497,3.3543582567806904
0.01,0,100,266,3.5063286491378367,3.462829047984452
0.01,0,100,267,3.2708825115440745,3.1840067399645067
0.01,0,100,268,3.215712832125379,3.1160636677573748
0.01,0,100,269,3.239936906521511,3.147779908936622
0.01,0,100,270,3.5746483727369314,3.540156284244512
0.01,0,100,271,3.4581243272140676,3.4035162189000006
0.01,0,100,272,3.2214830490733157,3.126468407628368
0.01,0,100,273,3.2055990862310915,3.106419766889708
0.01,0,100,274,3.3554783122911855,3.2863484682807482
0.01,0,100,275,3.638335665976611,3.6155969492469353
0.01,0,100,276,3.2763435383599613,3.192172768617852
0.01,0,100,277,3.410531035160241,3.3315729308355198
0.01,0,100,278,3.26708044216065,3.164140210576868
0.01,0,100,279,3.3666450855928103,3.2763215255070186
0.01,0,100,280,3.2299603204451675,3.1271082712600777
0.01,0,100,281,3.270802298069803,3.1727972405103397
0.01,0,100,282,3.37024456827028,3.288504468499606
0.01,0,100,283,3.2177666429108958,3.112883445814068
0.01,0,100,284,3.1766996792584115,3.0772141797240065
0.01,0,100,285,3.287988275703906,3.208769985219634
0.01,0,100,286,3.293310581344299,3.2173344790621194
0.01,0,100,287,3.3142258395957644,3.249971825496718
0.01,0,100,288,3.198890184379226,3.108949267879798
0.01,0,100,289,3.2744833462058005,3.2010258181530813
0.01,0,100,290,3.258978538147105,3.179028031537773
0.01,0,100,291,3.152217402158986,3.0500742701966037
0.01,0,100,292,3.2562698885957513,3.1751887356925454
0.01,0,100,293,3.191516692386746,3.099314928942149
0.01,0,100,294,3.1979278144347023,3.1086226622814377
0.01,0,100,295,3.293040692748162,3.226406195605991
0.01,0,100,296,3.5953814951979735,3.5800309669552104
0.01,0,100,297,3.147749429520135,3.0415696609623444
0.01,0,100,298,3.2460046247394763,3.149720378720655
0.01,0,100,299,3.133486549273982,3.0265259352972267
